technology,capacity_type,location,0,1,2,3,4,5
biomass_plant_CCS,power,LU,1.0657714719465014e-09,1.7029514677523819e-09,2.565963483962329e-09,7.7182401475137e-09,2.578479717970084e-08,3.1583147817389465e-07
biomass_plant_CCS,power,LV,1.1412327000364653e-09,1.6099067146625895e-09,2.67015436458762e-09,5.799119112677047e-09,1.041718554399467e-08,4.0568953452107924e-08
biomass_plant_CCS,power,NL,1.2321669233104287e-09,1.6023440678130166e-09,5.33642182210858e-09,0.14873551809840213,0.5294353934447629,0.7412288904935527
biomass_plant_CCS,power,NO,9.256281441566233e-10,1.3843660660478823e-09,3.7090800475652503e-09,0.2572311789412742,0.279860252295594,0.2798602534352025
biomass_plant_CCS,power,PL,9.821601944882506e-10,1.4170635866232578e-09,2.5857603981524165e-09,8.929965112725388e-09,2.232940105926593e-08,7.898761332019345e-08
biomass_plant_CCS,power,PT,8.89068969869891e-10,1.1830760861835584e-09,1.8545900871916433e-09,3.725442802599621e-09,6.185958300413489e-09,3.2942301471012163e-08
biomass_plant_CCS,power,RO,1.0326621905175256e-09,1.6501592158785203e-09,3.298360034916445e-09,7.131672528562815e-09,1.2740407357473779e-08,4.88860415610112e-08
biomass_plant_CCS,power,SE,9.856735770079175e-10,1.7051066852758115e-09,3.6426334926539766e-09,1.1050737963470997e-07,2.1507705006790037,2.150770501964863
biomass_plant_CCS,power,SI,1.0215796989958218e-09,1.5355554525272579e-09,4.10700214700847e-09,1.7298517565744208e-08,1.8161369868084245e-08,6.374376429936067e-08
biomass_plant_CCS,power,SK,1.171982589269937e-09,1.8744034531474664e-09,3.521574511896255e-09,6.748897269473752e-09,1.431214572044726e-08,9.077411133530058e-08
biomass_plant_CCS,power,UK,1.0434618846066037e-09,1.5261337005836002e-09,2.6953536661977876e-09,4.6655117176732537e-07,0.21179357892911588,0.21179358054489159
carbon_pipeline,power,AT-CH,5.562096283729777e-09,6.913014411760002e-09,8.104472705665606e-09,1.3608221610893601e-08,3.272776232075553e-08,1.2604237700023042e-07
carbon_pipeline,power,AT-CZ,8.210024937557277e-09,9.960865297985495e-09,1.2020348628499522e-08,1.4119024280136113e-08,2.7918652189497134e-08,1.413603995819244e-07
carbon_pipeline,power,AT-DE,6.257044394687034e-09,7.58181006571195e-09,9.051510666207245e-09,1.0522673333785733e-08,1.9942277169045125e-08,3.3146124360065334e-07
carbon_pipeline,power,AT-HU,5.285278521263983e-09,6.691922139510257e-09,8.474565424034022e-09,1.034738774827876e-08,1.826416075149317e-08,8.393870501832033e-08
carbon_pipeline,power,AT-IT,4.529845502930215e-09,9.296433358091928e-09,2.7858775886091267e-08,5.1912707923816026e-08,7.989209405711033e-08,2.0374988143326185e-07
carbon_pipeline,power,AT-SI,1.1293833770820468e-08,1.615473056561361e-08,2.990233852245885e-08,4.088297073865948e-08,7.895561951692849e-08,4.4012200961364057e-07
carbon_pipeline,power,AT-SK,5.041151092359649e-09,6.316311788378078e-09,7.831782893738956e-09,9.394864601747289e-09,1.6030072030288828e-08,6.769259138915385e-08
carbon_pipeline,power,BE-DE,5.307398607264393e-09,6.972309834692485e-09,8.975817527934154e-09,1.013030852328911e-08,1.2685420931288266e-08,7.295996565961422e-08
carbon_pipeline,power,BE-FR,4.7285429424877785e-09,6.198767210520983e-09,8.794833343343439e-09,2.8284105912966522e-08,3.088526068481358e-08,5.434480778933e-07
carbon_pipeline,power,BE-LU,1.3358928773047608e-08,1.711298164884451e-08,2.2080236081954652e-08,2.787719755065946e-08,3.376603822932315e-08,2.502225585702925e-07
carbon_pipeline,power,BE-NL,1.2060775198305417e-08,1.675070733102782e-08,3.5332390383840387e-07,3.536082300745875e-07,3.5409087895411684e-07,3.6296241817708155e-07
carbon_pipeline,power,BE-NO,1.6549774023491714e-09,2.1944536645484687e-09,2.9917413979315735e-09,4.188266271119976e-09,1.1038566472722137e-08,4.5061843747238036e-08
carbon_pipeline,power,BE-UK,4.0019210357950065e-09,6.7458751764618275e-09,1.460269613661421e-08,0.1112455666118591,0.21762576584282742,0.21762577384150994
carbon_pipeline,power,BG-EL,6.061921825735683e-09,1.4235201934099579e-08,3.280441483224841e-08,7.246134848306979e-08,0.3341394958307222,0.3341396114043762
carbon_pipeline,power,BG-RO,6.611667547409405e-09,7.930672349716764e-09,9.478659736531936e-09,1.1480015079544807e-08,1.4503421441413882e-08,7.851645535748427e-08
