technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
battery,BG,1.3013724111967291e-07,1.3046871003288032e-07,1.3056015818378308e-07,1.1959288599558192e-07,1.091824690479394e-07,1.1977569072171888e-07,1.222223651393957e-07,1.283670873090206e-07,1.297498768128632e-07,1.3865635156575967e-07,2.0895729878409647e-07,2.1057167870933425e-07,2.21489506879132e-07,2.3437414879652941e-07,2.457926468819032e-07,3.1105615103091426e-07,3.4058507662782404e-07,3.9342395907165676e-07,3.7716009151913245e-07,4.126916542279484e-07,5.749403833284811e-07,6.263171287325712e-07,7.265155677525885e-07,7.560585648059823e-07,8.167254625607516e-07,9.282391455194873e-07,9.664964295987522e-07,1.0899461543052447e-06,1.1867346069198564e-06,1.3859138314477791e-06,1.7430958414461792e-06
battery,CH,1.3494464136496925e-07,1.3524083962179864e-07,1.353253749532886e-07,1.239214024459569e-07,1.1298209632854718e-07,1.2288721442951714e-07,1.271193412752621e-07,1.3389516991363536e-07,1.3859844711007237e-07,1.4186444789057318e-07,2.3787027376972865e-07,2.322838353810714e-07,2.449916507483819e-07,2.5619516613821605e-07,2.681096422605207e-07,3.4613105699703063e-07,3.8530593018997753e-07,4.115435630272483e-07,3.982075819575766e-07,4.4862529461216944e-07,6.930606858985723e-07,7.203910899958335e-07,8.330101592283046e-07,9.772279943499547e-07,1.1289205970144787e-06,1.3572176661135152e-06,1.5671129593522476e-06,1.6539596510380214e-06,2.021486768674197e-06,2.4415481092475278e-06,3.195565780051736e-06
battery,CZ,1.3861123198422188e-07,1.3880319723841413e-07,1.388814918749368e-07,1.271492655033136e-07,1.1572277492808921e-07,1.2432867763577755e-07,1.2808697807880374e-07,1.366657799449844e-07,1.391287160042593e-07,1.408891769845862e-07,2.2288854769835469e-07,2.222155962213492e-07,2.3309201860838585e-07,2.44998904368413e-07,2.5345254727493256e-07,3.3578104817154614e-07,3.689754888230077e-07,4.0542800883361094e-07,3.891435192240886e-07,4.3899087647353863e-07,6.913760855354166e-07,7.605431513034528e-07,8.535287528753952e-07,9.628865098265949e-07,1.1126650845103657e-06,1.3101325607310148e-06,1.5461020448800373e-06,1.7388169085369428e-06,2.401174610425409e-06,3.0515295740037687e-06,3.726647319388882e-06
battery,DE,1.404628542655752e-07,1.406326539110864e-07,1.40707284784779e-07,1.2882016563862835e-07,1.1710293924898657e-07,1.2447159475228142e-07,1.2785534460972066e-07,1.3472436338413866e-07,1.3776016811516671e-07,1.400247604658281e-07,2.177117151455075e-07,2.1728576964064142e-07,2.2764352096015941e-07,2.3628301064165155e-07,2.491296504419434e-07,3.2261514561162055e-07,3.5048766867062766e-07,3.8233694296904084e-07,3.6766488263810864e-07,4.114863475690982e-07,6.26165862356322e-07,6.606734066564795e-07,7.216855931350861e-07,8.390004328534572e-07,9.503822452105559e-07,1.1292348407612684e-06,1.2828267353563983e-06,1.3794339085682863e-06,1.765858371287821e-06,2.315387637761628e-06,3.0134317429857735e-06
battery,DK,1.3831343929983474e-07,1.384933116760948e-07,1.3856638604431393e-07,1.2686050394624998e-07,1.1550741398669308e-07,1.2371270221204318e-07,1.2647745977173638e-07,1.329747722404891e-07,1.351258484136755e-07,1.3741081344565047e-07,2.1231972610982518e-07,2.1048153916640562e-07,2.2118800275697901e-07,2.2799423965786814e-07,2.3314578258481647e-07,3.0538315072540875e-07,3.1775332367332415e-07,3.4851396534478696e-07,3.399083759769655e-07,3.7109817620993816e-07,5.303917705037659e-07,5.613332325612517e-07,5.930019507599023e-07,6.708832617686064e-07,7.480525876839785e-07,9.247497274118051e-07,1.051677209744966e-06,1.156336209835425e-06,1.3363343730442897e-06,1.6968800863752227e-06,2.2882831427196013e-06
battery,EE,1.385604285559217e-07,1.387228756798012e-07,1.3880505601014036e-07,1.2709836476295758e-07,1.1575590323238784e-07,1.2368014721862197e-07,1.276791679109286e-07,1.3791370503620572e-07,1.385364819157334e-07,1.3862345167332256e-07,2.1874555936855834e-07,2.1380394610028596e-07,2.199919433821287e-07,2.2962510268552922e-07,2.3831039931231022e-07,3.025503246475595e-07,3.246148905160696e-07,3.515040001949518e-07,3.3617283221087513e-07,3.495158554186797e-07,4.863662600241552e-07,5.706504339347198e-07,6.4649590562938e-07,7.066466645909467e-07,7.908921273851172e-07,8.540866744425748e-07,9.147049468379103e-07,1.0555394292248621e-06,1.2305030341098683e-06,1.527702102196096e-06,1.9235364919029683e-06
battery,EL,1.3313223482153705e-07,1.3346281870866327e-07,1.3355295461159238e-07,1.2231213731779221e-07,1.1146158027963772e-07,1.204617768488655e-07,1.2306021513871716e-07,1.2906995060448028e-07,1.30145528274703e-07,1.3226541563911928e-07,2.0247684001396704e-07,2.0779999833634256e-07,2.2548978033923057e-07,2.3476175110586357e-07,2.4305528466089386e-07,3.0408326773963065e-07,3.301305508176631e-07,3.9541301373571253e-07,3.809809119120699e-07,4.106312416300489e-07,5.907445103285732e-07,6.690464978788436e-07,8.797120514873223e-07,9.450351610120594e-07,1.0871049794276562e-06,1.3024132421845824e-06,1.4223273423457735e-06,1.7815015993399948e-06,1.967570345629362e-06,3.576488786136011e-06,5.481264864873665e-06
battery,ES,1.2850141785720316e-07,1.2884343187790347e-07,1.2894070174243332e-07,1.1810808207616975e-07,1.0754977490082655e-07,1.1646333420114244e-07,1.183966935653018e-07,1.2356535174161685e-07,1.2469991952309612e-07,1.255849723509805e-07,1.786281142136739e-07,1.8267794109516263e-07,1.905069087825155e-07,1.9496813468398494e-07,2.008214790013081e-07,2.4700948734562696e-07,2.6757821850524045e-07,2.968235116150852e-07,2.854941491125183e-07,3.1170487177038785e-07,4.2632137880364923e-07,4.7448125531172564e-07,5.109198371963697e-07,6.566143286670482e-07,7.960421102387207e-07,9.509238204863716e-07,9.71173895768457e-07,1.0569370552193494e-06,1.2056429643344058e-06,1.3792145962649857e-06,1.5911104219620595e-06
battery,FI,1.3840635965200767e-07,1.3858122202877903e-07,1.386508296209654e-07,1.269459953404077e-07,1.156038465829078e-07,1.2535371681297103e-07,1.2784952231543135e-07,1.342814483699799e-07,1.3495128898875716e-07,1.354633443432671e-07,2.07115128446858e-07,2.0278815412757902e-07,2.0936612979814873e-07,2.1808628072132664e-07,2.2702306668147698e-07,2.8249930560072113e-07,3.112726914085601e-07,3.560757817262098e-07,3.3804618362739197e-07,3.440298046523411e-07,4.799523203341368e-07,5.963753346175299e-07,6.560683576075663e-07,7.46809566450809e-07,8.335558557560963e-07,9.178389872423628e-07,1.0294644206035243e-06,1.1221232767864305e-06,1.3458092074522113e-06,1.6530507411949358e-06,2.231626131641837e-06
battery,FR,1.2849152495445775e-07,1.2875866407657881e-07,1.2885016652930299e-07,1.1801712168940846e-07,1.0752066689938404e-07,1.1947421360075648e-07,1.2233509644865156e-07,1.2841641631255876e-07,1.3025151124486213e-07,1.309918566572443e-07,1.8186841797141106e-07,1.8714036296965286e-07,1.9582710394262887e-07,2.0048221584084137e-07,2.0919356092108153e-07,2.4967100011086593e-07,2.670581941038499e-07,2.872606236661275e-07,2.7474575181914623e-07,3.1095436167677806e-07,4.205125180026973e-07,4.692995674185559e-07,5.169480311142656e-07,5.848730471121153e-07,6.424665081529899e-07,7.928229984109013e-07,9.528190557319501e-07,1.086360831196214e-06,1.3278195776128575e-06,1.6672015357434995e-06,1.8997817078515364e-06
battery,HR,1.3619450366697972e-07,1.3644937624875327e-07,1.3653025174870068e-07,1.2501041900609283e-07,1.1394236887290728e-07,1.2014833890470404e-07,1.2375614787075936e-07,1.2978145139269904e-07,1.3249925952722786e-07,1.350510088228658e-07,2.1492262292200672e-07,2.0999005900625398e-07,2.38157079223043e-07,2.5302282266177445e-07,2.7740267527409817e-07,3.6096461424779963e-07,3.960377755939294e-07,4.2052771433724785e-07,4.1092429497417735e-07,4.6836552152064956e-07,6.9680573179177e-07,7.618277449453573e-07,8.565133433276212e-07,9.322423553416752e-07,1.030396191325193e-06,1.2295797798254633e-06,1.4470302677652935e-06,1.698536895886521e-06,1.9889895212864622e-06,2.232164183764626e-06,3.153716318924783e-06
battery,HU,1.3194374906012536e-07,1.3225611417886274e-07,1.3234473392168492e-07,1.2121354453999004e-07,1.1057789575953079e-07,1.2112621999107923e-07,1.241709742394974e-07,1.3026341027070504e-07,1.3253926710193653e-07,1.3378062753919655e-07,2.229879732049099e-07,2.2224784728453387e-07,2.3776688151876825e-07,2.4794989760236816e-07,2.619729040518753e-07,3.473054254602581e-07,3.9054439249645586e-07,4.310138196696236e-07,4.1607296979377407e-07,4.577666147656116e-07,7.231134556035622e-07,7.712399194999327e-07,9.018153374560534e-07,1.0286018721257492e-06,1.171751094031737e-06,1.4065503592580442e-06,1.5985376994583455e-06,1.904750121454523e-06,2.456444605544546e-06,2.843899838579803e-06,3.5896404566589752e-06
battery,IE,1.3089100322998172e-07,1.3120427698104829e-07,1.3129152346587066e-07,1.2024842353353163e-07,1.0959981694091616e-07,1.22039236477668e-07,1.255035194211732e-07,1.323001020259106e-07,1.3430973225851678e-07,1.3555481118406958e-07,1.9693885314841572e-07,1.9358604182475393e-07,2.027389557138032e-07,2.0645641734769166e-07,2.1024612264466233e-07,2.5555102556694837e-07,2.7355517940531745e-07,3.005843086711264e-07,2.9215888621184704e-07,3.215136371116746e-07,4.2665532648150797e-07,4.685159582893138e-07,5.3044596424214e-07,5.621642275635781e-07,6.179959585332602e-07,7.00369081275287e-07,8.656462447894779e-07,9.562882311059315e-07,1.0730963408120897e-06,1.205511050331592e-06,1.4917679965262592e-06
battery,IT,1.3398560736858697e-07,1.3428646551736313e-07,1.3437500339627359e-07,1.2305050455799654e-07,1.1193244577124994e-07,1.1896088159385945e-07,1.2175618828803463e-07,1.2758960056361e-07,1.3118055425762236e-07,1.3533320474160962e-07,2.02710967729907e-07,2.1025006050604014e-07,2.2464328368724566e-07,2.3359502200805962e-07,2.574383328783334e-07,3.483885323511819e-07,3.838888204679166e-07,4.1474528794845263e-07,3.986466712569354e-07,4.4333139560559676e-07,6.506296628274955e-07,6.741208252804998e-07,7.544661676432581e-07,8.673647424763465e-07,9.55843687898599e-07,1.152151882365902e-06,1.252909949166266e-06,1.4220198785840906e-06,1.6044534547960947e-06,1.9030320037350814e-06,2.1918833703776803e-06
battery,LT,1.3695229502339744e-07,1.3711828022130814e-07,1.3718560284417448e-07,1.2559560468753283e-07,1.1435531933236338e-07,1.2313513585990492e-07,1.2655036917164362e-07,1.3612429676398422e-07,1.3724081185203987e-07,1.3709118396045754e-07,2.057515881421354e-07,2.0479398928048214e-07,2.1360851007318564e-07,2.2322115031730894e-07,2.30503056759762e-07,2.900650349500666e-07,3.072226636491793e-07,3.382039768463621e-07,3.2251393268890165e-07,3.3680075602254287e-07,4.594551163458201e-07,5.286703798330962e-07,5.996479925532891e-07,6.620571193204641e-07,7.335951457732878e-07,8.013446245043191e-07,8.667304767498045e-07,1.0141960846703996e-06,1.1336162693925967e-06,1.3722173527555411e-06,1.7609383392566997e-06
battery,LU,1.3002645781059978e-07,1.303432698989457e-07,1.3043441415113033e-07,1.1949280852856252e-07,1.0927152991204524e-07,1.2063134664057846e-07,1.2426328617918922e-07,1.3066669154010675e-07,1.321508845630588e-07,1.330586026164958e-07,2.0440479260973365e-07,1.9928572230259762e-07,2.0315071141700062e-07,2.1156733389586794e-07,2.178291310511547e-07,2.637450480068762e-07,2.8452886118444144e-07,2.99468449483712e-07,2.8937074474823624e-07,3.3132770151849826e-07,4.511395728646021e-07,5.091819705356758e-07,5.741878600520315e-07,6.474748857706333e-07,7.166789614699852e-07,8.950972915922812e-07,1.1037086774179876e-06,1.2721609106356365e-06,1.6214637723089436e-06,2.1276283196125426e-06,2.449403438714334e-06
battery,LV,1.3779919343337105e-07,1.3796338056331085e-07,1.3803028921561344e-07,1.263663098230915e-07,1.1507536349077862e-07,1.2381749326732838e-07,1.275146059726543e-07,1.371089738069725e-07,1.3818299629240594e-07,1.3814882004722967e-07,2.1150478706916385e-07,2.0960048988193647e-07,2.159814388388818e-07,2.267149448608967e-07,2.3453640275407617e-07,2.962023373342025e-07,3.1402318639064923e-07,3.443342083346086e-07,3.2837386828331624e-07,3.4288543944297594e-07,4.7225409699283325e-07,5.500963419105069e-07,6.270322836220105e-07,6.95120741023931e-07,7.74049907672129e-07,8.446764249439589e-07,9.252671265088092e-07,1.0725876662597984e-06,1.2203026094177408e-06,1.5216919978509817e-06,1.9880393186316854e-06
battery,NL,1.3462072380448087e-07,1.349560296676456e-07,1.350427916536431e-07,1.2366189559502236e-07,1.1260382505782552e-07,1.2479177518030182e-07,1.2809786885949562e-07,1.3492578069982783e-07,1.3737723123574114e-07,1.4069915295521311e-07,2.2307952500349362e-07,2.1810626058228406e-07,2.279618182657528e-07,2.3529987470396886e-07,2.474879861720992e-07,3.1710049958867923e-07,3.4334162492266406e-07,3.7017640949786314e-07,3.568207189435351e-07,3.9451776820592416e-07,5.583778618712968e-07,6.269518244902709e-07,6.800468093788853e-07,7.82665344323752e-07,8.78206566584976e-07,1.0271591453814338e-06,1.2619097058883706e-06,1.4517358190339707e-06,1.8148938886497277e-06,2.2873341784419612e-06,3.6589480232746268e-06
battery,NO,1.354138091943858e-07,1.3560055867304908e-07,1.356772101646271e-07,1.2423009277022454e-07,1.1303892115317542e-07,1.208526363906443e-07,1.23578182171241e-07,1.296540490759317e-07,1.3030136812262915e-07,1.3145667795146311e-07,1.8603168894460406e-07,1.892919506364281e-07,1.999655966400331e-07,2.0845088832241463e-07,2.168537631808909e-07,2.6995613044377116e-07,2.8710719214727887e-07,3.1297705491548596e-07,3.022575410488619e-07,3.2841243022010473e-07,4.490995507534649e-07,4.917173067682779e-07,5.287803970409879e-07,5.966759320531494e-07,6.660782952823495e-07,7.238415259969949e-07,8.085679008010963e-07,8.525744887933902e-07,9.160928425838416e-07,1.0770156916211639e-06,1.3239969144054158e-06
battery,PL,1.3897095824856445e-07,1.391475607175716e-07,1.39220118828876e-07,1.2746496772155483e-07,1.1596409544705007e-07,1.2459850560112705e-07,1.282607549104705e-07,1.3871494667107599e-07,1.4131318643640977e-07,1.4213712752650282e-07,2.1954395530994205e-07,2.210202369784201e-07,2.321441931318251e-07,2.424138575876097e-07,2.5518998513849714e-07,3.267985313621951e-07,3.524836139304366e-07,3.7991118523899424e-07,3.697936029038123e-07,4.1238978858280814e-07,5.640728794853086e-07,6.101991058227326e-07,6.938178458717741e-07,7.658685464728325e-07,8.806751359271684e-07,1.0210507313758539e-06,1.1843893481230944e-06,1.3705026368237748e-06,1.98605209530485e-06,2.4645701530519974e-06,3.4032989609265263e-06
battery,PT,1.2994958297473784e-07,1.3028265690687506e-07,1.3038287995624614e-07,1.194318750453137e-07,1.0891413417483677e-07,1.1873799603787918e-07,1.208855201812308e-07,1.2665084417991742e-07,1.2779520558213654e-07,1.286309961646663e-07,1.9100940214445148e-07,1.8809667146833356e-07,1.9531065467164547e-07,1.9933125616622868e-07,2.0285959549380741e-07,2.507587734337758e-07,2.737397949746195e-07,3.030499216591288e-07,2.9395632331086185e-07,3.203024100637266e-07,4.365143476521834e-07,4.833574146993887e-07,5.184185062537482e-07,6.085745013985184e-07,7.385863306725188e-07,8.733450414017228e-07,9.088399071219062e-07,1.0130122873714365e-06,1.1414579232666955e-06,1.2338138774750017e-06,1.5331795897961425e-06
battery,RO,1.2959539221397403e-07,1.2993098880508572e-07,1.3001973882981078e-07,1.1909178906929868e-07,1.0868727034648481e-07,1.204366170378095e-07,1.226819853208257e-07,1.2865497587468153e-07,1.3061953085115535e-07,1.3221428867361064e-07,2.1819435644262972e-07,2.215875728242816e-07,2.3621909245727626e-07,2.4617332356348017e-07,2.6175797044070767e-07,3.3341725351750914e-07,3.6807259084327764e-07,4.0385403054323893e-07,3.8485623670108957e-07,4.1084895546420023e-07,6.212274884272457e-07,6.945304746951089e-07,8.433436516358794e-07,9.395373639644033e-07,1.073553709072796e-06,1.622947311386975e-06,1.789542327259273e-06,2.3336634673257807e-06,3.5307178767845994e-06,5.3831176290403515e-06,6.317374775114137e-06
battery,SE,1.374648527195906e-07,1.3764310394767292e-07,1.3771709279779773e-07,1.260934272187553e-07,1.1476482357052941e-07,1.2303981391553052e-07,1.256075082578613e-07,1.3189963771247485e-07,1.3297720364480678e-07,1.3409132850556128e-07,1.9734772971174717e-07,1.9683249475390685e-07,2.0771688127065058e-07,2.1659466949474899e-07,2.250852555916144e-07,2.8299451918035073e-07,3.0504337823106197e-07,3.316532937882958e-07,3.2181259955067507e-07,3.4989830545053494e-07,5.004879623227919e-07,5.628395556752953e-07,6.216061797078003e-07,7.150567082888833e-07,7.912539117340535e-07,9.000768610354426e-07,1.0341308198698303e-06,1.1187204941433008e-06,1.3475018874937893e-06,1.673063024321679e-06,2.2856502234164433e-06
battery,SI,1.348358753729912e-07,1.3512030617098867e-07,1.3520204724293435e-07,1.238034694966316e-07,1.1289861561076694e-07,1.2150918308232656e-07,1.2507108861909365e-07,1.297485508201071e-07,1.32812934755845e-07,1.3556257168521274e-07,2.2914750038641052e-07,2.2455050659292118e-07,2.414354166640071e-07,2.543717470143696e-07,2.755376536348924e-07,3.677384699175286e-07,4.0751559670272463e-07,4.2998269400680927e-07,4.1309237007330024e-07,4.6047078658284796e-07,6.824089378927031e-07,7.538322787937455e-07,8.824776592939642e-07,9.974428734512788e-07,1.121626600578024e-06,1.4059784321843034e-06,1.6174528724202835e-06,1.8338927871479e-06,2.0712933922234114e-06,2.6825971312469493e-06,3.609571389983773e-06
battery,SK,1.388130228984842e-07,1.3899414501960564e-07,1.3906717883243398e-07,1.2732108764175833e-07,1.1596849940151407e-07,1.2523262057812732e-07,1.2895250168970118e-07,1.369638104265726e-07,1.3928951739546046e-07,1.4082575765515763e-07,2.309644014503078e-07,2.2809269980320693e-07,2.372031423369526e-07,2.461739393781557e-07,2.5965953860695464e-07,3.4423994913760325e-07,3.812933413268074e-07,4.201984528312326e-07,4.08826911517361e-07,4.7039484007293404e-07,7.657604370065217e-07,7.974747395731143e-07,9.055422221574512e-07,1.0190533401842085e-06,1.1886897551720575e-06,1.4876931017503425e-06,1.9208879162781384e-06,2.2971526634599623e-06,4.563843491412625e-06,6.2535699720393985e-06,1.0489815333573377e-05
battery,UK,1.3124136369476601e-07,1.3154707310947624e-07,1.3164059882909594e-07,1.205610809817362e-07,1.0969619160523055e-07,1.2145352208598878e-07,1.2455501397778435e-07,1.3110204913878526e-07,1.3285269867646324e-07,1.3361855951425365e-07,1.8974877973342927e-07,1.920508885744837e-07,2.025748466736075e-07,2.085762961784544e-07,2.188292409166426e-07,2.683549084688715e-07,2.85822013392346e-07,3.142752505618947e-07,3.0206522711976035e-07,3.3730450371118137e-07,4.517838325650259e-07,4.898716979531086e-07,5.659940238431062e-07,5.887758198221679e-07,6.569120318696068e-07,7.250409034369565e-07,9.871830074694976e-07,1.1217678986961256e-06,1.2943604838268382e-06,1.5279280239216268e-06,1.8730614789479816e-06
biomass_boiler,AT,60.23840032141879,60.238400321752344,60.238400321725784,60.05767435740456,56.310840921503434,51.2970415431188,43.8947763122825,46.529479170516744,49.66651800476403,51.295557057650065,51.638048629089,51.44453339420889,51.25101814588896,49.59694477776539,49.408965256307106,48.669880664667104,48.484005865750376,46.80369023351872,46.62356677161623,46.44344331661348,47.39603203234473,49.86094162820267,50.59224381071879,51.572548147430176,52.30739826446107,53.093464093136525,53.828999331770845,49.66964252844814,52.41997988685363,56.22086069693353,56.95885085172739
biomass_boiler,BE,20.983868279976168,20.983868280103515,20.983868280272407,20.920912926038035,20.857957572031154,20.79500221798015,20.049950336450095,14.08258127979628,13.945783065411856,12.443701887714749,7.20426137674267,7.177263177878193,4.083125477260114,2.8035978075573267,2.7929717689161206,1.9814252585398993,2.0875595478285116e-07,2.0914752254559857e-07,2.0959547318451762e-07,2.104581115169633e-07,2.126676974698646e-07,2.1879939063824474e-07,2.247896912196147e-07,2.313565207370372e-07,2.384146879730641e-07,2.466911466532805e-07,2.5940951950502605e-07,2.7254147800674253e-07,5.073220980873234e-07,5.507336237388734e-07,5.962521356771888e-07
biomass_boiler,BG,38.67014501700121,38.670145017200575,38.67014501675037,38.55412767239581,35.150674228477484,35.044579317835726,35.038577682192944,34.46982456148185,32.463213691507285,31.75881290697879,31.031262620214367,30.9149719661886,27.962163493890458,26.995950401041192,26.89363188351351,25.666794795189706,24.922728423174057,22.17225148080219,13.967027137272948,11.670055515257422,11.624795052013507,11.797831912726213,11.970868733560009,12.143905555679169,12.316942449073956,12.489979224806204,12.663016034233936,12.836052897086,13.0090896954444,13.182126532380828,13.355163385883943
biomass_boiler,CH,81.61781889541761,81.61781889639813,81.61781889517242,81.37295085544696,76.29631583214821,69.50305161049343,59.473592156505255,43.50537991006901,47.6235781278156,49.698566496817826,51.47089384369887,51.27800506369742,51.08511646902974,49.90621449249314,49.717063007293376,48.781211645163474,48.59491166453927,46.38377369297957,46.20526627720792,46.026758858997525,45.84825144200559,46.530709594730446,47.21316775144333,47.8956258828177,48.5780840286107,49.260542161398774,49.9430003262635,50.625458130536224,51.307920542723764,51.99037903558907,53.95534119607341
biomass_boiler,CZ,72.47541235272263,72.48392859178203,72.4839285908696,72.26646385349237,68.83566171776842,64.34926476420911,62.06544191657649,56.401890664900826,55.42189365655709,50.2765354296244,49.87460419709647,49.44887523980711,49.26286691376504,49.076858574650416,44.563064283782595,44.39352126863764,42.67407835451788,40.125284489980714,34.024995548734545,28.52516657758158,28.414536285878285,28.837490951173898,29.260445616509127,29.68340028084371,30.10635485461675,30.529309612227554,30.952264277795493,31.375218943889166,31.798173610183408,32.221128277458135,32.6440829468097
biomass_boiler,DE,290.82433407761073,290.8243340759535,290.824334083011,289.95180911138425,279.42380493232724,275.87914874818796,252.69745156338612,197.90546157844065,183.07175824795092,195.5749296671362,164.34880167247752,154.89517058310187,119.2574328189278,118.80713675214453,118.35684067661421,117.90654463049464,117.45624861488984,64.95671509340193,33.00562391347395,25.279906963789454,25.181863348112667,25.55669914089285,25.931534671081828,26.306370387840285,26.68120770011721,27.056042050149717,27.43087787704753,27.805713696424355,28.18054984037785,28.82198845057004,28.03438399891629
biomass_boiler,DK,34.64069321323702,36.06046489795665,36.060464898099454,35.95227706018878,33.88912092845875,29.445174486937088,25.77556688006577,19.008479251409835,18.894904430350266,18.778073494396498,18.657986443366955,17.84967509012004,16.647615940254205,15.181495070006795,12.172996079701088,8.901685669804285,7.463685463485153,5.746835555444779,5.7247189254382,5.035859152247867,5.016328378444415,5.0909971843517665,5.16566599023604,5.240334796120804,5.315003601696402,5.389672407480398,5.464341212771786,5.539010018037407,5.613678824491158,5.688347631452496,5.763016440174197
biomass_boiler,EE,16.459856349577798,16.459856349346637,16.459856349652643,16.410473839956374,16.361091330274487,16.311708821651553,16.068416964694674,16.53550681821919,16.660313547548224,16.759304819771245,16.871203818804528,16.807978441435623,16.744753068012972,16.68152762428497,16.6183022241552,15.050823774733667,14.993343222145997,15.150470917708578,15.092164510455046,15.033857859482222,14.975551427904431,15.198464806726962,15.421378163229782,15.935145608125747,16.864580694728982,17.101505879468675,17.310159456471556,14.511246671942478,14.223811156706486,13.676214540675659,13.855737092458083
biomass_boiler,EL,37.3654377457712,37.36543774581578,37.36543774589601,37.2533347562685,37.14123176666163,37.02912877693319,37.28315013190991,37.537171486763675,37.79119284176665,38.04521419665932,34.8689568513836,29.949725778976262,14.708723490463173,3.0632163415567066,3.051606314176685,3.0399962868393477,3.0283862695857358,3.0167762334590114,1.7720183248437902e-07,1.9216640545477912e-07,2.0923514767886322e-07,2.2916003142448225e-07,2.762396977562878e-07,2.912032503521472e-07,3.029273825094764e-07,3.137881778204015e-07,3.247295807527308e-07,3.362252778809745e-07,3.4857453157063437e-07,3.6398639541881345e-07,3.862770596551273e-07
