technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
photovoltaics,power,IT,21.6144,60.0156,60.0156,60.0156,60.0156,60.0156,60.0156,60.0156,60.0156,60.0156,60.0134,60.009,60.0024,59.9935,59.9824,59.9691,59.9536,59.8836,59.5452,58.8267,54.9778,47.2147,45.0183,47.4909,48.3768,48.079,47.7103,47.3009,46.8642,46.1128
photovoltaics,power,LT,0.103,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.101,0.1,0.089,0.087,0.087
photovoltaics,power,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photovoltaics,power,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
photovoltaics,power,NL,10.4248,14.2058,14.2058,14.2058,14.2058,14.2058,14.2058,14.2058,14.2058,14.2058,14.2056,14.2052,14.2045,14.2037,14.2026,14.2013,14.1998,14.1984,14.194,14.1833,14.1626,14.1026,13.8856,13.511,13.236,12.769,12.3979,14.6931,14.7405,13.1642
photovoltaics,power,NO,0.1575,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2225,0.2115,0.1935,0.17,0.119
photovoltaics,power,PL,3.9301,7.7801,7.7801,7.7801,7.7801,7.7801,7.7801,7.7801,7.7801,7.7801,7.7801,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3451,11.3331,11.2451,11.146,11.065,10.855,10.045
photovoltaics,power,PT,1.0741,10.2604,10.2604,10.2604,10.2604,10.2604,10.2604,10.2604,10.2604,10.6474,10.6474,10.6473,10.6471,10.6469,10.6466,10.6462,10.6458,10.6338,10.5868,10.5388,11.4953,11.4543,11.3853,11.3303,11.2107,11.1758,11.1098,11.0448,10.9568,10.7048
photovoltaics,power,RO,1.3962,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4262,1.4242,1.8127,2.8295,2.2538,2.7216,3.4433,4.3979,5.0365,5.035,5.027
photovoltaics,power,SE,1.1782,1.6812,1.6812,1.6812,1.6812,1.6812,1.6812,1.6812,1.6812,1.6812,1.6811,1.681,1.6807,1.6804,1.6799,1.6794,1.6788,1.6774,1.6757,1.6749,1.6722,1.6679,1.6594,1.6403,1.6041,1.5583,1.4791,1.366,1.186,0.899
