technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
battery,PL,3.31783772316585e-07,3.321306660133838e-07,3.3234136590059216e-07,3.04320206018594e-07,2.766627106240294e-07,2.988663232906869e-07,3.039206982498183e-07,3.072210896235377e-07,2.8678453048702436e-07,2.921968783336595e-07,3.9886462354302785e-07,4.2820710629482864e-07,4.7275007755115964e-07,5.12240516749826e-07,6.1159135042484e-07,7.693271972601046e-07,8.985099607070896e-07,1.049296281579301e-06,1.1719082522134432e-06,1.5040036623004679e-06,1.9064709906599305e-06
battery,PT,3.0984586541506046e-07,3.1052469645363844e-07,3.107954626531284e-07,2.8471448144090507e-07,2.5946381871478765e-07,2.859692101063747e-07,2.899481879155009e-07,2.8930942859278566e-07,2.705075377639821e-07,2.7431869475636533e-07,3.6292368387431026e-07,3.8841712582678413e-07,4.2059018058055183e-07,4.508793000542608e-07,4.886527731161012e-07,5.757056946544781e-07,6.481201465939831e-07,7.578482555062056e-07,8.73707983267549e-07,1.0210015426917832e-06,1.20902698842156e-06
battery,RO,3.0815209874542987e-07,3.088817443491305e-07,3.0916150866931057e-07,2.8324737194692375e-07,2.584642458570381e-07,2.9077424820423495e-07,2.931662114962543e-07,2.9004180993737713e-07,2.7097014679765627e-07,2.798017346493735e-07,4.083105060107759e-07,4.3647682731021796e-07,4.836340519905933e-07,5.36379856489566e-07,5.996651220731202e-07,7.493422935520754e-07,8.685235627799376e-07,1.0109143651309545e-06,1.2162295225509545e-06,1.7704059467543248e-06,2.773812840558568e-06
battery,SE,3.256098627863648e-07,3.2595621868710945e-07,3.2616772824217914e-07,2.987068102761485e-07,2.7183810913705496e-07,2.959170402308633e-07,3.009835141384235e-07,3.01329230717481e-07,2.8193854895088186e-07,2.8787383265455194e-07,3.7330565913722275e-07,4.072932482991017e-07,4.4281751457684005e-07,4.802713463489864e-07,5.31201875398208e-07,6.409234347364032e-07,7.299575886265146e-07,8.294635444349866e-07,9.75195671429918e-07,1.1518825711162442e-06,1.5167559568866598e-06
battery,SI,3.144961801172704e-07,3.151024041809292e-07,3.1535463789705497e-07,2.8886956775798727e-07,2.6315019871488183e-07,2.946703266599732e-07,3.00720833879237e-07,2.9972325357121587e-07,2.805290494523826e-07,2.8941689048307306e-07,4.555362261512688e-07,4.643630992019842e-07,5.180902816442112e-07,5.507453774138004e-07,6.143938713361596e-07,7.842572696065089e-07,8.394839017078885e-07,9.711444586660424e-07,1.2697559667976387e-06,1.9624188284999317e-06,2.8126704077535304e-06
battery,SK,3.2688955610412186e-07,3.2725510736495803e-07,3.2746694044975207e-07,2.9984787168786226e-07,2.726634014663294e-07,2.989204646672423e-07,3.014483677781736e-07,3.091067338645113e-07,2.887376640186423e-07,2.9629205056706647e-07,4.516761307869876e-07,4.7202557989234797e-07,5.031665495640689e-07,5.49416057052309e-07,6.310409058464733e-07,8.147712376229428e-07,9.61991772617479e-07,1.1245644509806657e-06,1.3451374868747882e-06,1.997243978006097e-06,2.652764279538276e-06
battery,UK,3.1192768947401964e-07,3.125334855400735e-07,3.128002837233246e-07,2.8662895196034274e-07,2.615342648246391e-07,2.931063132166884e-07,2.990210114862177e-07,2.998260440403396e-07,2.8083247612013515e-07,2.860978390968868e-07,3.732467127891213e-07,4.007989934537611e-07,4.3438607880873994e-07,4.6719371918672347e-07,5.056668482106439e-07,5.882189628033579e-07,6.612322477045165e-07,7.410311777918852e-07,8.691723541372696e-07,1.191479671804597e-06,1.4096623513610954e-06
biomass_boiler,AT,60.23840032403444,60.2384003241765,60.238400324810485,60.05767436069802,56.31084092628765,51.297041547822325,50.26808256415415,50.61057428104941,50.953065933794434,51.295557569404416,51.63804919690981,51.444534013862906,51.25101871536712,50.76052934672521,50.568139683422956,49.82464494566821,49.63436000177739,47.94963421830377,47.765100610864344,47.58056700399818,47.39603341354818
biomass_boiler,BE,20.983868280513633,20.983868280768913,20.9838682810101,20.920912927004412,20.85795757322397,20.795002219441308,20.04995033836968,14.082581282488006,13.945783058148423,12.443701887398852,7.204261889636266,7.177263692587216,4.083125991810035,2.8035983195081244,2.7929722568119937,1.981425771896401,7.235810081610739e-07,7.261921652112006e-07,7.294511010960068e-07,7.37940979259812e-07,7.604830587096452e-07
biomass_boiler,BG,38.670145017079605,38.67014501718038,38.6701450172897,38.55412767264675,35.15067422886371,35.04457931811019,35.03857768303097,34.469824562079,32.46321369206182,31.758812907890544,31.031262621042718,30.914971967245954,27.962163495243182,26.99595040263384,26.893631885388224,25.666794797740767,24.922728426019578,22.172251484358217,13.967027142966613,11.670055315926113,11.624795069763763
biomass_boiler,CH,81.61781889558804,81.61781889576638,81.61781889615077,81.37295085610418,76.29631583344975,69.50305161181016,59.47359215846291,50.446745524928545,50.78812854287287,51.129511533999114,51.470894365188144,51.278005566174016,51.08511678659217,50.89222784637399,50.69933900748766,49.759750540022864,49.56971343212788,47.35483832927986,47.17259379219846,46.990349249118026,46.8081047146048
biomass_boiler,CZ,72.47541235282641,72.48392859092692,72.48392859117264,72.26646385392128,68.83566171866879,64.34926476504589,62.065441916929466,56.4018906661058,55.421893658218565,50.27653543206072,49.8746042016467,49.44887581768173,49.26286740915106,49.07685888970196,44.563063908532705,44.39352094449819,44.22397736088193,44.178411859889245,44.008391457265034,43.838370941052226,43.668351315797764
biomass_boiler,DE,290.8243340851009,290.8243340891757,290.82433408579277,289.9518091194156,279.4238049385197,275.8791487549101,252.6974515787735,213.5294175431757,215.25052438871882,218.83494652846866,206.47258481037886,196.86109345665577,161.06549555834792,160.45733926946428,159.8491829683112,159.24102670136887,158.63287040335982,105.97547671747358,73.86652535826913,65.98294818097179,65.72704387470178
biomass_boiler,DK,34.64069321425687,36.06046489903252,36.06046489968109,35.95227706210175,33.88912093134205,29.445174490393985,25.77556690454571,19.008479255854827,18.89490443556203,18.778073500286112,18.65798644997179,17.849675097133336,16.647615947633163,15.181495077771578,12.17299608798772,8.901685678600165,7.463685473157532,5.746835565999382,5.724718938210944,5.035859105998447,5.016328400705221
biomass_boiler,EE,16.459856283141793,16.45985627878499,16.45985628142247,16.410473773702915,16.36109126513236,16.311708759557096,16.423607691550455,16.535506674822646,16.647405660033556,16.7593046273444,16.871203654326028,16.807978281375206,16.744752916444614,16.68152738127379,16.618301898853503,16.55507636917761,16.415110269085584,15.150469921353288,15.0921635909598,15.033856989335213,14.975550563664685
biomass_boiler,EL,37.365437746017776,37.36543774613737,37.365437746265485,37.25333475672764,37.14123176720818,37.02912877757962,37.28315013268199,37.53717148768843,37.79119284287497,38.04521419799599,34.86895685299863,29.94972578091919,14.70872349292521,3.063216353175129,3.051606326553884,3.039996300002462,3.0283863045246746,3.0167762491393133,6.258796640204038e-07,6.754933369743468e-07,7.446781387265663e-07
biomass_boiler,ES,48.3384979193344,48.33849791952515,48.338497919685864,48.193473788882436,46.209509650963824,44.236646419639655,42.69414495780069,37.65705379664801,33.25236190370071,20.772147940577707,19.01456480688844,13.260581552941087,11.368978592586759,6.435535708881558,2.7999922017113685,2.7893394555731117,2.7786867095663506,2.768033963986997,2.757381218589235,0.3663359136595066,0.3649151426833889
biomass_boiler,FI,32.275192501810764,33.37573865114704,33.375738651987014,33.27560547328371,29.14784435425516,26.26158754486799,27.516811731448012,31.746663759013035,32.137812908655114,32.35383367943586,28.703280826754725,28.59571436413794,26.5853529765054,24.635520142938798,24.42441733477233,24.142203986566674,22.88047039524081,21.62165021391391,21.538439544481164,20.281804489595903,20.203144718699235
biomass_boiler,FR,203.189521844599,203.18952184481336,203.18952184551037,202.57991697388056,191.27748564833954,177.30667804571297,167.78932495112454,143.6168567953043,133.14802863873115,119.76389197996217,83.14818932545575,58.730692839754155,41.909244142741215,25.63321719289878,25.53606363304632,20.233878667234716,8.194096884020524,8.162682900769337,5.6928827849014425,1.5196737837618141e-06,1.6681041447467876e-06
biomass_boiler,HR,38.43356947240822,39.18807072301778,39.18807072319299,39.070499508982536,37.720780945475575,35.472502140224364,34.47898953062604,32.5055178541445,31.471779448184844,29.43522069028918,26.895348300168195,17.20652316575052,14.530956829137423,13.114033847862014,13.064329789616055,10.869324463467892,10.037039008477016,9.99855967427836,9.96008033984123,9.92160100725231,9.883121687243701
biomass_boiler,HU,48.39129881646293,48.391298816636585,48.391298816831224,48.24611627388737,48.10093373134771,47.95575118853079,47.41381422037871,40.79347982130667,41.06953725000071,26.7502623180919,23.41429656917632,14.309712271832884,2.3882544276343842,1.8847739320005663e-06,1.901235109807851e-06,1.911938331350061e-06,1.9222415111249428e-06,1.934055438661787e-06,1.9453187706557216e-06,1.9688591667674e-06,2.0353659260428453e-06
biomass_boiler,IE,1.3414858325951926,1.3414858329837478,1.3414858334152548,1.337461136693274,1.3334364402744843,1.329411744613226,1.3385315653169105,1.3476513858294181,1.3567712062771218,1.1068209923177879,1.114211046646933,0.9847456819450581,0.6862157286615631,0.44197719599989466,0.22747454535859502,0.22660910574864118,7.569422893453855e-07,7.565831966592758e-07,7.575746918577591e-07,7.625279312369366e-07,4.983642961511894e-07
biomass_boiler,IT,235.84102170761992,235.84102170803374,235.84102170805414,235.13345650339758,234.4258912987814,219.52715055312228,188.54738661122943,145.6990663387373,134.3213664686708,135.22423544822365,136.12710441846303,135.61696373002317,66.38872759148028,65.69023262900554,65.44125724531166,57.7999939891518,57.57925044221994,51.58118325339434,51.382673675026844,43.797715081256705,43.62785266888189
biomass_boiler,LT,18.985324135808632,18.985324136202255,18.98532413664282,18.92836477232026,18.871405408347325,18.74486543615161,18.873455990064272,19.002046545436727,18.16565309662983,18.053946746664575,18.174489848048292,17.431872686910534,17.275655470721333,12.978860691520486,12.778148515766404,11.117607770024849,8.950037032394667,7.931767131346354,5.546243667098882,3.004995317037191,2.993340945688683
biomass_boiler,LU,2.389038723565266,2.389038720434817,2.389038722413191,2.381871174455624,2.3747036376537873,2.3675360954320452,2.383777489770156,2.400018887322136,2.4162602876249064,2.4325022756749184,2.448743699977672,2.439566997321971,2.430390129047719,2.4212129944480503,2.4120355346813223,2.4028588415827077,2.3936815267834186,2.384504824813097,2.3753278021680724,2.3661511037409295,2.356974276580751
biomass_boiler,LV,16.653967335311066,16.653967335632842,16.65396733602509,16.604002458630116,15.965049834801185,15.916862693537109,16.02605303107619,16.006673969119834,16.11499425556455,16.074115767537506,16.18143989965217,16.120799405741657,16.06015874622114,15.183101531159467,15.125555016779229,12.452577333358427,12.001499282390009,10.4344078682903,9.152992230821653,7.659488353764312,7.629782313936461
biomass_boiler,NL,21.854906421903316,21.854906422195786,21.854906422534583,21.789337798542967,21.0884938284049,19.88322698828845,18.792912067085147,17.334182503304252,17.293252608802355,16.686705144597553,16.637758520245228,13.295141220335633,12.722538430810465,12.67450026149298,7.89047790807849,7.860458088972531,7.830438218844501,4.559756029632757,3.9149650058092713,1.911125285905948,1.903714320624457
biomass_boiler,NO,15.10400571345298,15.10400571357406,15.104005713709997,15.058690997881722,15.013376282174706,13.478608631366443,13.57107244427928,13.663536257204045,12.681613210773714,12.766855309290731,10.77056003608604,10.73019701665315,10.68983399733792,8.79939170408137,6.795336144747034,6.283281195762049,6.259284758213093,3.4812451805412628,2.75451112229803,1.9464282967599569,1.9388793898835508
biomass_boiler,PL,173.97121481537192,173.9712148155188,173.971214815595,173.44927008557,172.92732535678138,172.40538062677138,173.58808866851842,169.7268667822235,170.87544156602272,171.78182123583173,172.8823745818124,158.8667651992124,158.2691673735158,112.44812194090524,109.42038783763425,105.77425694937541,105.37029522901322,102.95621226662215,10.746169223918804,10.704653070414166,10.663137511512264
biomass_boiler,PT,7.936096479422827,7.936096479589448,7.936096479750146,7.912286772430757,7.625833910392772,7.340966514454953,5.6372087118964505,5.1900931824489875,3.816797822776358,3.573417582031454,3.3264447318493926,2.1886562515723917,1.0309172617674875,0.7105696298955523,0.7078764697665186,0.7051833097410144,0.5601280600350514,0.19183325858622938,0.11104120011432514,0.11061221067443204,0.11018322201079844
biomass_boiler,RO,51.574274893156414,51.57427489068367,51.574274892677956,51.41954285571527,51.11923789541214,51.1100791238662,51.4606964034231,51.811313595618245,40.30606006038097,40.376653513443735,38.955897590139166,38.80990911407625,37.622229509337274,37.480174284216346,34.6896381372789,34.557659224867294,25.802453717681615,18.450281737527433,18.379276046391485,14.928095505536518,11.607967284856265
biomass_boiler,SE,51.00736972370697,51.007369732068966,51.00736973352206,50.8543385098065,48.97532473759221,48.827503031434816,49.16246172875729,48.83585756847486,46.90846568456145,47.22377068295913,47.53907568266699,36.36517608637109,36.22838378728825,36.09159148828496,35.84520678570703,35.70883143576463,35.5724560900271,34.021427219416054,33.890496127823496,33.68078107874719,5.4263553102185575
biomass_boiler,SI,15.306718140891261,15.81133354730904,15.811333547458586,15.763896721769555,15.716459896222684,12.427976991871184,12.513233428328146,8.54528471132047,8.6031123187036,8.660939926305375,8.718767534206837,7.408862347542524,6.555048514567026,5.693102726023249,5.671525054363114,5.366841616597619,5.346345152111146,5.325848688379398,5.305352226404763,5.284855767259706,5.264359315998821
biomass_boiler,SK,16.215560964886258,16.215560962248734,16.215560963630267,16.1669113761829,16.11826181201197,16.069612337342964,16.17985063374263,16.29008892147669,16.400327321153252,16.510565481404214,16.620803721570407,16.558516674976,16.496229721415034,16.433942789452374,16.371655685801233,16.23408783827478,16.172088372259395,16.11008890939476,16.048089034909733,15.986089423199195,15.92408992088251
biomass_boiler,UK,73.55344817736062,73.55344817760573,73.55344817770431,73.33277469095465,73.1121012040697,71.00098950806301,70.19896084971836,69.16562001300625,54.27725429985074,50.94190328538232,45.66597530605775,42.56702531480064,37.362492479189925,22.754138018732835,10.917308391527875,10.875772804524656,10.076156570196614,5.532780193627782,2.1667173126426076,8.400123580588514e-07,9.879741118712923e-07
biomass_plant,AT,13.205963974026085,12.55252273932338,13.073762298064207,9.618756981806667,9.541110404220268,9.463463806331667,9.381281639302722,9.299099466609695,9.216917298924464,9.134735141900368,9.0525529921012,9.005988768872852,8.959424548775164,8.915634500101888,8.922999664092838,8.88151846008689,8.662259936016437,8.520696474536395,8.146350447945803,8.038495776557301,6.007942658212336
biomass_plant,BE,28.136696734498965,27.34927507693154,28.01548086583798,20.578947850138682,20.461740417160943,20.149828436810534,19.97347172645354,19.970032844503272,19.63594138596449,19.50783515424725,19.36337899311861,19.263502854581912,19.16362673180364,19.063750611216054,19.077248649445895,18.564684596519612,18.441030082378514,18.317458818648497,18.280241974406035,15.913590408125861,15.805058399338773
biomass_plant,BG,0.5444913194391597,0.5444913335145604,0.6162301609418488,0.5306439812046037,0.53853260844228,0.5341679918064386,0.5295475604024439,0.5281387344134566,0.527670860067899,0.5475891186429503,0.5472487649413166,0.5445721570829606,0.5322741449188605,0.5231661584025854,0.5233795486242668,0.5164534225242221,0.5131290800994617,0.5061779469364194,0.5004809957181447,0.49631448396638644,0.50604027288028
biomass_plant,CH,2.9037898324660185,2.7591318918478507,2.8764421019558895,2.1665185573862598,2.166350316632528,2.1595631055207085,2.140895358663963,2.1114006885966146,2.0927408851561036,2.074081088585522,2.0554212941345837,2.0448487005760683,2.034276097513295,2.0237034993752068,2.025376802679451,2.0147852006032676,2.0122542808852706,1.9990039478222976,1.984259772545487,2.0410234520980217,2.303974040277716
biomass_plant,CZ,12.315941836826221,11.94867019111408,12.287152110022701,9.142064480129067,9.141354441395038,9.066961102358368,8.988222226179985,8.909483326856094,8.830744460264173,8.752005599836007,8.673266765649307,8.628653490700827,8.58404023120583,8.539426966333757,8.512510266926434,8.540665730579562,8.484772139940027,8.114360048649175,8.231427613422703,8.81605979884368,6.513838275918595
biomass_plant,DE,164.75713754881474,163.68201478097927,164.98801694417747,118.49499570951556,118.08742901225916,113.2706991684394,109.25671331691207,108.51260795637442,107.03516905625588,102.11520200229958,99.98585777086087,99.03257299826339,96.03007698576079,94.55671276834558,89.16042256466586,86.85239734356826,82.82605142339658,77.59614445432388,69.33399824127902,66.73538349775599,57.62558077487649
biomass_plant,DK,64.83153871870377,62.631748087391,63.3862181347574,50.04063578673299,49.376719154453234,48.31942014801272,47.99847158788107,46.94376011855983,46.45001930896817,46.03437061584664,45.660591440387044,45.00606152228489,44.78254542166694,43.20152195382084,42.354429520216875,42.260235556769935,42.0454316415783,39.67433761060151,33.490481308167055,33.48566804527267,36.11294515662146
biomass_plant,EE,6.301397482226134,5.9019112822544795,6.0993240859271545,5.119776117098439,5.078199161116447,5.036622210596207,4.9926288221472115,4.948635403413666,4.904642012514279,4.860648616713368,4.8166552310346695,4.791764838128408,4.766874452589816,4.741984066449365,4.7170937536496815,4.724109861151683,4.722840210664992,4.708437337569383,4.519736217093035,4.48881411383621,4.463901091725433
biomass_plant,EL,3.0892709955172917,3.031397553373537,3.2345314600302335,2.759348250567242,2.73667333560588,2.713998433982653,2.6900187110282134,2.6660390554102964,2.6927642837099484,2.695074656996843,2.6684045664770184,2.6547609045263316,2.673790068868421,2.6274735505284057,2.65830888763665,2.6314455524807014,1.4351919802486253,1.4144087530012128,1.4381984677796218,1.4287398606357444,1.4192819961851508
biomass_plant,ES,40.424766276187974,39.918394069092045,41.319168427094,32.27482192237446,32.00960388235927,31.744385848222493,31.46390577507884,31.183425703843014,30.902945632775765,30.622465562996087,30.34198549186893,30.183748943450738,30.0255123972523,29.75187665531545,29.77790046045441,29.791420032740984,29.238818312581333,26.336633584189762,26.304532072734073,24.53676361633134,23.88058207595479
biomass_plant,FI,100.93821585886428,92.58055423118302,92.9075169157562,83.05514671844412,82.45509242555163,81.7723621126932,81.09359714597292,79.85502421246733,78.836815056045,78.33336603976134,78.0607544334909,76.54433414092598,76.14681012262925,70.73066390398016,68.0372922047926,67.79888784010903,66.73276112865763,54.503011691143584,51.452537759047274,44.08643094152204,44.521131629792954
biomass_plant,FR,47.19540178387822,46.624335415254585,49.200544013105194,43.60303534942742,43.30542969513636,42.22808090828002,41.86000290147077,41.28780091216148,39.51004885917758,39.382775272099515,39.14120439416852,38.948085329540625,38.72797915213619,38.58208804910952,37.9092219763832,37.710420409131835,37.351755607013125,35.95717662993725,34.70495119428213,33.59710519729138,36.41315681883732
biomass_plant,HR,1.286935380880423,1.2566611849961837,1.2664722347512307,1.043963930216977,1.0300419902892584,1.0500437620926952,1.0478250571844834,1.0160581199660095,1.0072649861748808,0.9957963924872407,0.9816590240152284,0.9794407942366865,0.96850584481181,0.9517419904388282,0.9525288874811487,0.9475477500977575,0.9413311250400699,0.9351144853342896,0.9288982334304604,0.830852476882036,0.9801130411298876
biomass_plant,HU,15.47122292669325,15.343155115250083,15.771569099276977,13.450564238922281,13.237124996713312,13.127875122078656,13.01231797174644,12.8967608228505,12.781204096961838,12.688379775956681,12.779930069345829,12.755358835129853,12.61351788219229,12.547962334800955,12.558313099478513,12.492663765247192,12.410701468858322,12.328739127755181,10.291204054882751,6.342215196283582,6.270262119911468
biomass_plant,IE,1.9219278019751604,1.908638585768829,1.962280959731774,1.4651078293886897,1.468588463193429,1.4565437999393438,1.443800122732315,1.4310564471453782,1.418312776283724,1.4124957398270837,1.3997469869823038,0.8982595589699462,0.650148949767346,0.646788637763097,0.6405028680780165,0.6339075749135861,0.422256059793128,0.4194625049446498,0.410990529466083,0.32599111617301235,0.15076922466261694
biomass_plant,IT,59.56912197251191,59.56912187338254,34.87266912062383,25.52397053655417,25.314227551191458,25.104484576305218,24.882671891215608,25.138209752755557,24.81943940046572,24.5973476343687,24.521964396569476,24.39600964121885,24.36622172106792,24.24011746219948,23.21161775791956,23.090232694380532,21.903836078122705,16.84189424916858,13.173314134822471,12.939969032346296,10.0427706733711
biomass_plant,LT,1.4032956852265226,1.3253223754613146,1.3720346677714026,1.1476113483092167,1.138275759662434,1.128940177445133,1.1190627985900496,1.1091854032541877,1.0993080276267297,1.0914418473674266,1.081562994595308,1.0788773209522635,1.073283638805835,1.0676899546809326,1.0620963018530962,1.0596077819564882,1.065454838359249,1.0519992773369773,1.0966174502197363,1.0940248697419601,1.0847610578843585
