technology,capacity_type,location,0,1,2,3,4,5
battery,power,FR,3.0739597353034766e-08,1.103514903443791e-07,3.594590723531093e-07,9.186556334268158,17.620065182734834,28.875149796696498
battery,power,HR,3.476353245750864e-08,3.543291141542345e-07,0.9368364343090468,2.4950306599064795,3.2368517530403285,4.466527820986925
battery,power,HU,3.0964767899403805e-08,4.1008668697095364e-07,3.8468185724075794,3.9146427648411093,5.300439048047104,8.888558888754794
battery,power,IE,3.144092896645053e-08,1.0852477020951441e-07,3.7729986601477015e-07,1.620427717550612,4.584772583769769,4.509699956201745
battery,power,IT,3.3969051428395454e-08,4.304008590548683e-07,23.790319253085066,30.426192049835063,45.53794561266317,45.78651967047612
battery,power,LT,3.104206045899756e-08,1.2314607487158688e-07,2.709101674982276e-07,4.803581222289693e-07,1.251384417730488e-05,0.1009960400255926
battery,power,LU,3.0693986540689624e-08,1.238262302819056e-07,4.1134438947433587e-07,9.493485532104213e-07,1.7659736111734861e-06,3.598200085006666e-05
battery,power,LV,3.14281159290214e-08,1.2885335613180287e-07,2.792813675407144e-07,5.234997731094702e-07,0.01813497406676188,0.5714076136464136
battery,power,NL,3.2557958562098554e-08,1.6859295138268807e-07,3.0499031056918382e-06,6.322220831258177,12.9727501642349,14.549568288522302
battery,power,NO,3.0302626932461074e-08,8.941242529116112e-08,1.8482509605609618e-07,3.484652219653834e-07,6.832832556769919e-07,5.958105025529103e-06
battery,power,PL,3.5190161720987167e-08,2.7733527261487553e-07,3.3897341681835234e-06,1.8892824218529107,15.676704922164983,13.78742569291895
battery,power,PT,2.6603671950897155e-08,1.7382863386697113e-07,1.1936292264767294e-06,1.188314439135131e-06,1.8790348843585286e-06,0.00030533238398482046
battery,power,RO,3.063423024039602e-08,1.9547177514061975e-07,1.3181639538125847,1.9375180194902124,5.090617399465133,9.123480707083715
battery,power,SE,3.2615137607668555e-08,1.1651846492573345e-07,3.3634050007640303e-07,5.631379447584828e-07,1.0737121719884776e-05,2.8742327719069398e-05
battery,power,SI,3.193798794235165e-08,3.9084415316427527e-07,0.48112290254537343,0.9312348998456956,0.531651729454326,0.29005504210171884
battery,power,SK,3.5343489599640075e-08,3.939306584607197e-07,3.4989490424455187,4.409234148608153,5.348603340315256,5.295732247272437
battery,power,UK,3.1668734599079714e-08,9.639423866706525e-08,2.3577483136917764e-07,7.488654077565352e-07,1.4118431501953392,6.831302735937641
biomass_boiler,power,AT,4.120879764274223,4.120879773306428,4.1208798438820144,4.5787148503076205,4.120879920446874,4.120880231360945
biomass_boiler,power,BE,1.0861156922656405,0.24584563211194277,8.32204682026274e-08,8.333810458240451e-08,8.350381476579427e-08,2.89655592229495e-07
biomass_boiler,power,BG,2.771984210029487,2.3672563617881828,1.0471522994374587,1.9921262799952413e-07,6.841551044013477e-07,1.8752808092980347e-06
biomass_boiler,power,CH,4.143415810324866,4.143415820637912,4.14341585453689,4.201537130030169,4.143416488247808,4.143416198865931
biomass_boiler,power,CZ,4.388254773862885,3.824607591398335,3.8246076783329843,3.8246078453617383,3.824607845354547,2.1987644158592636
biomass_boiler,power,DE,16.086341238743135,17.033133932983972,8.883379848900326,7.750485668681767,7.750485678787854,7.365690997005009
biomass_boiler,power,DK,1.8335449531256236,1.2660531618358843,0.6464172148844347,0.19455034336279686,3.292305010054043e-07,8.023442006051525e-07
biomass_boiler,power,EE,1.3005078824727898,1.300507937690922,1.3005079385106046,1.431019544830351,1.39737649053215,1.300508364273702
biomass_boiler,power,EL,3.320676164091798,0.26861158774167276,2.495397117274867e-07,2.496887540080085e-07,2.5019778376998504e-07,3.560454704816231e-07
biomass_boiler,power,ES,1.8130421392922556,0.24646352725529402,0.032871267808261696,7.649992470052638e-08,7.7114764278484e-08,3.2340123446222045e-07
biomass_boiler,power,FI,2.137710687496271,3.201196581585156,2.8711709460772474,2.6784089594296114,2.3106834422324085,2.5660131684067156
biomass_boiler,power,FR,10.453275393225766,8.612670707448912,6.36491148763406,6.364911487730214,6.364911487881508,6.267021477328189e-07
biomass_boiler,power,HR,2.5691755923920505,1.5163904975548879,1.5163905185019455,1.4167666682744633,1.416766668579004,0.25969693527661
biomass_boiler,power,HU,2.334826083111892,1.9780851103361632,2.1103262194620114,2.1328800667793932,2.1564809090558907,0.17839580355983778
