technology,capacity_type,location,0,1,2,3,4,5
biomass_plant_CCS,power,CZ,9.493205199789812e-07,5.0309409107948565e-06,1.5476630147456366e-05,2.62069887743088e-05,2.6439069387824075e-05,4.008655159519033e-05
biomass_plant_CCS,power,DE,1.6462086435065392e-06,134.83743152694933,1341.8404920075163,1386.9417515589275,1386.9417518947203,1386.9417529805742
biomass_plant_CCS,power,DK,1.5385757606870995e-06,61.1847467717069,230.70678951751736,230.70686246825167,230.70710070562296,230.70710075828225
biomass_plant_CCS,power,EE,1.0313523798246788e-06,3.451213474073168e-06,4.179543283749698,4.179543312696077,4.179543343216317,4.179543620528046
biomass_plant_CCS,power,EL,1.2411064559710742e-06,2.2332070149573893,91.58420070845818,91.58421274330222,91.58421275431193,91.58421276789457
biomass_plant_CCS,power,ES,6.640513073176843e-07,1.5799623510375998e-06,2.6047375499705045e-06,5.26304743807599e-06,8.79259135925689e-06,2.4410768272976167e-05
biomass_plant_CCS,power,FI,1.0171742317915993e-06,2.028599978291348e-06,115.49552890350998,314.6058382480667,314.6058986740256,314.6058988754256
biomass_plant_CCS,power,FR,8.409416615601923e-07,4.174707934889486e-06,328.8520490666681,328.85205161228953,328.85205164646686,328.85205172422184
biomass_plant_CCS,power,HR,1.0451577073958653e-06,7.4951043794121075,7.495122322438168,7.495133890279864,7.495133910391496,7.495134006909259
biomass_plant_CCS,power,HU,9.171155187471101e-07,2.6132684572646566e-06,4.278392624420688e-06,8.623203436535469e-06,1.585656282964393e-05,3.509365257983083e-05
biomass_plant_CCS,power,IE,1.3523267367967748e-06,7.254524436930232e-06,22.615465897297568,22.615466160262045,22.615466173012653,22.61546618687892
biomass_plant_CCS,power,IT,1.6573725609781668e-06,26.503639548475483,119.83719218068023,119.83719219542085,119.8371922316926,119.83719227226653
biomass_plant_CCS,power,LT,9.731517123443899e-07,3.0297636425137333e-06,4.76569145867203e-05,4.773830776816605e-05,4.7748714617112946e-05,4.779302739174513e-05
biomass_plant_CCS,power,LU,1.1272485024968676e-06,3.7599502549071576e-06,0.8591688945228148,0.8591689999790082,7.402741482074645,7.402741554582088
biomass_plant_CCS,power,LV,1.0359312266409489e-06,3.072583117058617e-06,2.279554419646303e-05,3.59146647399786e-05,3.5926126080205495e-05,3.598776362611194e-05
biomass_plant_CCS,power,NL,9.933374598298464e-07,60.95377337625964,251.93758377458929,251.93758379245872,261.0533554212727,261.05335580484007
biomass_plant_CCS,power,NO,7.976724060172927e-07,4.06175346324749e-06,72.7920753951827,87.47861605342082,87.47861605728419,87.47861609934057
biomass_plant_CCS,power,PL,8.444571143009472e-07,1.8441616346506865e-06,1.0843980223521216e-05,6.109579845581482e-05,7.37377420241047e-05,7.401753223861846e-05
biomass_plant_CCS,power,PT,6.137491426619433e-07,1.2921209738386584e-06,2.0197626326576386e-06,3.722983391558742e-06,5.789680924373754e-06,2.0567815843792586e-05
biomass_plant_CCS,power,RO,1.0828181714868074e-06,2.9547425101336877e-06,6.003202617995893e-06,6.501873823900342e-06,9.378661247527385e-06,2.8005429241268533e-05
biomass_plant_CCS,power,SE,1.0725821034370575e-06,4.217443974861749e-06,385.1314158552365,559.634010697011,559.6340108630064,559.6340358145972
biomass_plant_CCS,power,SI,9.932940583443997e-07,7.253708769886499e-06,9.166825375471628e-06,9.275488746851418e-06,9.33020468899434e-06,1.9968059549704986e-05
biomass_plant_CCS,power,SK,1.298726562938538e-06,6.772835373449625e-06,1.5227028841617534e-05,2.0320662166799466e-05,2.0530831417901744e-05,4.336631050460703e-05
biomass_plant_CCS,power,UK,9.81929177571485e-07,3.5970448607264385e-06,606.3163941086273,606.316394119224,606.3163950390497,606.3163958688075
carbon_pipeline,power,AT-CH,6.917513408234163e-07,8.784135409846562e-07,2.3219310000374155e-06,2.3717203034727034e-06,5.054054353469817e-06,1.3339513473621277e-05
carbon_pipeline,power,AT-CZ,5.812738248220332e-07,8.016292943765941e-07,1.3404208636790474e-06,2.192773797916029e-06,3.032381566703046e-06,1.041321373425085e-05
carbon_pipeline,power,AT-DE,7.550329770251624e-07,1.572306432224682e-06,7.544152464832162e-06,7.553942918881494e-06,7.93900081286084e-06,1.8394804822248234e-05
carbon_pipeline,power,AT-HU,6.230000132657342e-07,8.063913956863406e-07,1.121479700742471e-06,1.5081935208462833e-06,2.346641986692987e-06,1.003043595431968e-05
carbon_pipeline,power,AT-IT,1.5314505686770842e-06,1.5693803527526896e-06,2.6921170833731725e-06,2.79080639258301e-06,6.957609312183594e-06,1.7568627653589017e-05
carbon_pipeline,power,AT-SI,7.972525841284866e-07,1.2262772399961191e-06,1.4576285048266214e-06,1.5984743544150057e-06,4.275690803059006e-06,1.4506795865250262e-05
carbon_pipeline,power,AT-SK,6.062790711980597e-07,7.67801422362032e-07,1.092659641383696e-06,1.6790656331697184e-06,2.256731240892609e-06,9.47529053656391e-06
carbon_pipeline,power,BE-DE,6.541402181819562e-07,7.888124288486149e-07,8.402833439582813e-07,1.0731764770176408e-06,1.4032695238080487e-06,7.462192957074992e-06
carbon_pipeline,power,BE-FR,7.050755124788108e-07,9.14139444453096e-07,1.0333531074263345e-06,1.361542636390669e-06,0.7909122933336237,0.7909123237462761
carbon_pipeline,power,BE-LU,5.920223760555821e-07,7.209421720520907e-07,7.966588501329996e-07,1.0175256187590592e-06,2.07572019978551e-06,7.456220908658275e-06
