technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
battery,energy,NL,2.087062359473004e-07,2.1040658862108109e-07,3.1126265628514236e-07,5.234624976920274e-07,8.15082172008037e-07,1.202950009923165e-06,1.7301196773905117e-06,3.000961095840119e-06,4.643366492184319e-06,1.9062962850261836e-05
battery,energy,NO,2.106607767268698e-07,2.1187359507946585e-07,3.0446446246635956e-07,4.990264316984183e-07,7.665431610080745e-07,1.0893621071507587e-06,1.5718602432583692e-06,2.5829568322043516e-06,3.6397793732709276e-06,1.4304461799919233e-05
battery,energy,PL,2.147581144892705e-07,2.1594263642939032e-07,3.182395983001465e-07,5.324199638969455e-07,8.530181586816243e-07,1.2691675732129713e-06,1.9157115717993876e-06,3.19825471028257e-06,5.336291636710621e-06,2.2084201065091054e-05
battery,energy,PT,2.0172448633549985e-07,2.0338093351396504e-07,2.898644500166506e-07,4.6611531077033277e-07,6.957805607208923e-07,1.006439657360531e-06,1.4870124222650394e-06,2.254615554731949e-06,3.328465313945228e-06,1.3151717851457501e-05
battery,energy,RO,2.0585145957489863e-07,2.073267160106169e-07,3.017513198016404e-07,5.162334342163689e-07,8.361711732707116e-07,1.2619247244056196e-06,1.8601071775019167e-06,3.818154020859019e-06,6.607166039964573e-06,2.4303566523250262e-05
battery,energy,SE,2.1271729692990194e-07,2.139356423427778e-07,3.077187209171602e-07,5.047567129465638e-07,7.782810820223333e-07,1.1128093569278871e-06,1.6641524169144566e-06,2.8811121909335872e-06,4.1883470314780385e-06,1.6821338922408158e-05
battery,energy,SI,2.0562879362313666e-07,2.0707704996411668e-07,2.9581116237283207e-07,5.223958835476234e-07,8.722769470845955e-07,1.3135739998270208e-06,1.8426268447819341e-06,3.737245763661379e-06,5.600540174436502e-06,2.2546738808587805e-05
battery,energy,SK,2.1198244867106382e-07,2.1330938479513655e-07,3.1224179908645947e-07,5.337816164736856e-07,8.468981736516938e-07,1.304509283556468e-06,1.978473350301489e-06,3.860075334782213e-06,6.706041531711762e-06,2.7073041668075647e-05
battery,energy,UK,2.0388803391202888e-07,2.0627707203367277e-07,3.0345266624583645e-07,4.916212255382976e-07,7.510037621352512e-07,1.0431676067750538e-06,1.5325479888054796e-06,2.530582319364103e-06,3.465579757955768e-06,1.3823134063450933e-05
battery,power,AT,1.0454295417534118e-07,1.0512700504884482e-07,1.5499438026275605e-07,2.6413684955455225e-07,4.161209836254992e-07,6.26147806718463e-07,8.806850893776849e-07,1.602063774974763e-06,2.5853647852883363e-06,1.0228859016674954e-05
battery,power,BE,1.0238580013783787e-07,1.033874636414003e-07,1.529787335668769e-07,2.5583735604206613e-07,3.9642574043329755e-07,5.837374187714684e-07,8.368783693641524e-07,1.4990756813698147e-06,2.083257234423151e-06,8.604268700517197e-06
battery,power,BG,1.0199820108218849e-07,1.028266101475726e-07,1.4817820562249038e-07,2.5243013878697753e-07,3.987644461207591e-07,5.975833357796769e-07,9.025634036537715e-07,1.489484115876604e-06,2.094266898671102e-06,1.128612235651167e-05
battery,power,CH,1.0359434291383514e-07,1.0431441717915384e-07,1.5305850709906154e-07,2.6935395217057544e-07,4.200361364938415e-07,6.458946146815484e-07,9.068109711050581e-07,1.6823057671754868e-06,2.8007211118661214e-06,1.1088944341758075e-05
battery,power,CZ,1.0619037793770557e-07,1.0675888608820554e-07,1.5673320098538208e-07,2.666038808967849e-07,4.1660189711059493e-07,6.446763588894967e-07,8.999810980719892e-07,1.8918357697734348e-06,3.257556347093409e-06,1.2951543059570264e-05
