technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
battery,energy,BG,2.0399640216437699e-07,1.6568762159329654e-09,9.070324903159363e-08,2.0850392441729405e-07,4.966650458710462e-07,3.992946555423732e-07,7.00663384770933e-07,1.3823453488661628e-06,1.7062306114649201e-06,1.8783005571224156e-05
battery,energy,CH,2.071886858276703e-07,1.4402066169303983e-09,9.748823792375816e-08,2.3259094822828445e-07,5.085530835186124e-07,4.531571629919078e-07,6.19320950767955e-07,1.783580540362584e-06,2.7453837729117573e-06,1.702960362277026e-05
battery,energy,CZ,2.1238075587541113e-07,1.1370453441103223e-09,9.994868787731543e-08,2.1974141790822243e-07,5.123768173467131e-07,4.5728599794584736e-07,6.10558166244004e-07,2.203450761311591e-06,3.2438179719856324e-06,1.9845259422907998e-05
battery,energy,DE,2.0248641991217215e-07,1.425101885554673e-09,9.25499037484371e-08,2.0451396871130885e-07,4.985532592153744e-07,3.8974211489308543e-07,6.07771849858371e-07,1.5394256497140954e-06,2.396129136114369e-06,1.4239870946559878e-05
battery,energy,DK,2.1207293816845554e-07,1.3618086733681466e-09,9.517888504396338e-08,2.074500749103128e-07,5.048452677007427e-07,3.717526478965539e-07,6.96143712093682e-07,1.3178279131788373e-06,1.7155175911977884e-06,1.2995743000583068e-05
battery,energy,EE,2.1434722519494516e-07,1.0279094935213298e-09,9.484948557462042e-08,2.0226079925203624e-07,4.848617695366353e-07,3.5193587645060256e-07,6.264841972303288e-07,1.3319869354587472e-06,1.5210457052275063e-06,1.1397303918445794e-05
battery,energy,EL,2.084913610020667e-07,1.5583935082166314e-09,9.259489785331338e-08,2.0284872690358405e-07,4.855076565688153e-07,4.265736258965219e-07,9.100482818990661e-07,1.84385912203303e-06,2.6785307464245043e-06,2.3678205671096977e-05
battery,energy,ES,2.007144079264822e-07,1.6420463242127803e-09,8.528345385626332e-08,1.7650023072235927e-07,4.303146909366798e-07,3.34959462124987e-07,5.917501974458397e-07,1.1285691618751535e-06,1.978466800713402e-06,1.088112699485123e-05
battery,energy,FI,2.1181087469024004e-07,1.356846160500346e-09,9.395645476698018e-08,1.912769252503015e-07,4.739005540501307e-07,3.56212543329504e-07,5.472249764453248e-07,1.4889597844239509e-06,1.7210905658944756e-06,1.2429295270869501e-05
battery,energy,FR,2.0112712767094037e-07,2.5263585117793785e-09,9.593423984990474e-08,1.8543019986250852e-07,4.3191909811601787e-07,3.1205454342579023e-07,5.824007922077635e-07,1.239799207864454e-06,1.6621798645797845e-06,1.1277085258960205e-05
battery,energy,HR,2.0681259285391508e-07,1.2055609248168879e-09,8.844457327511761e-08,1.9950685001984045e-07,5.959275927039921e-07,4.2955151047170656e-07,6.56140070884007e-07,1.840026379278462e-06,2.160849946437072e-06,1.4511018974139367e-05
